"Date","Currency","Mean","Buy","Sell"
"22/10/2012","US DOLLAR","85.1819","85.0611","85.3028"
"19/10/2012","US DOLLAR","85.1667","85.0889","85.2444"
"18/10/2012","US DOLLAR","85.0422","84.9450","85.1394"
"17/10/2012","US DOLLAR","85.0342","84.9389","85.1294"
"16/10/2012","US DOLLAR","85.1261","85.0294","85.2228"
"15/10/2012","US DOLLAR","85.1383","85.0439","85.2328"
"12/10/2012","US DOLLAR","85.1339","85.0283","85.2394"
"11/10/2012","US DOLLAR","85.1175","85.0233","85.2117"
"10/10/2012","US DOLLAR","85.0978","85.0056","85.1900"
"09/10/2012","US DOLLAR","85.1019","85.0061","85.1978"
"08/10/2012","US DOLLAR","84.9153","84.8139","85.0167"
"05/10/2012","US DOLLAR","84.9125","84.8183","85.0067"
"04/10/2012","US DOLLAR","84.9250","84.8333","85.0167"
"03/10/2012","US DOLLAR","84.9714","84.8811","85.0617"
"02/10/2012","US DOLLAR","85.1764","85.0861","85.2667"
"01/10/2012","US DOLLAR","85.2764","85.1861","85.3667"
"28/09/2012","US DOLLAR","85.2833","85.1861","85.3806"
"27/09/2012","US DOLLAR","85.1764","85.0833","85.2694"
"26/09/2012","US DOLLAR","85.0097","84.9222","85.0972"
"25/09/2012","US DOLLAR","84.8444","84.7389","84.9500"
"24/09/2012","US DOLLAR","84.8667","84.7694","84.9639"
"21/09/2012","US DOLLAR","84.8264","84.7361","84.9167"
"20/09/2012","US DOLLAR","84.8275","84.7361","84.9189"
"19/09/2012","US DOLLAR","84.8847","84.7917","84.9778"
"18/09/2012","US DOLLAR","84.7531","84.6544","84.8517"
"17/09/2012","US DOLLAR","84.3817","84.2761","84.4872"
"14/09/2012","US DOLLAR","84.4042","84.3139","84.4944"
"13/09/2012","US DOLLAR","84.2139","84.1194","84.3083"
"12/09/2012","US DOLLAR","84.1417","84.0444","84.2389"
"11/09/2012","US DOLLAR","84.2403","84.1472","84.3333"
"10/09/2012","US DOLLAR","84.3389","84.2444","84.4333"
"07/09/2012","US DOLLAR","84.4056","84.3111","84.5000"
"06/09/2012","US DOLLAR","84.3872","84.2844","84.4900"
"05/09/2012","US DOLLAR","84.8653","84.7639","84.9667"
"04/09/2012","US DOLLAR","84.2667","84.1667","84.3667"
"03/09/2012","US DOLLAR","84.1483","84.0539","84.2428"
"31/08/2012","US DOLLAR","84.3208","84.2250","84.4167"
"30/08/2012","US DOLLAR","84.1422","84.0644","84.2200"
"29/08/2012","US DOLLAR","84.1181","84.0306","84.2056"
"28/08/2012","US DOLLAR","84.0961","84.0017","84.1906"
"27/08/2012","US DOLLAR","84.0236","83.9250","84.1222"
"24/08/2012","US DOLLAR","84.0056","83.9167","84.0944"
"23/08/2012","US DOLLAR","83.9903","83.9139","84.0667"
"22/08/2012","US DOLLAR","84.0056","83.9167","84.0944"
"21/08/2012","US DOLLAR","83.9750","83.8806","84.0694"
"17/08/2012","US DOLLAR","84.0672","83.9678","84.1667"
"16/08/2012","US DOLLAR","83.9833","83.8833","84.0833"
"15/08/2012","US DOLLAR","83.9333","83.8361","84.0306"
"14/08/2012","US DOLLAR","83.8975","83.8006","83.9944"
"13/08/2012","US DOLLAR","84.0506","83.9594","84.1417"
"10/08/2012","US DOLLAR","84.0139","83.9250","84.1028"
"09/08/2012","US DOLLAR","84.0875","83.9917","84.1833"
"08/08/2012","US DOLLAR","83.9367","83.8361","84.0372"
"07/08/2012","US DOLLAR","84.0950","84.0028","84.1872"
"06/08/2012","US DOLLAR","84.2022","84.1072","84.2972"
"03/08/2012","US DOLLAR","84.2506","84.1683","84.3328"
"02/08/2012","US DOLLAR","84.2264","84.1378","84.3150"
"01/08/2012","US DOLLAR","84.2383","84.1439","84.3328"
"31/07/2012","US DOLLAR","84.2125","84.1250","84.3000"
"30/07/2012","US DOLLAR","84.2014","84.1111","84.2917"
"27/07/2012","US DOLLAR","84.2011","84.1178","84.2844"
"26/07/2012","US DOLLAR","84.2292","84.1389","84.3194"
"25/07/2012","US DOLLAR","84.2997","84.2139","84.3856"
"24/07/2012","US DOLLAR","84.2617","84.1700","84.3533"
"23/07/2012","US DOLLAR","84.1917","84.0972","84.2861"
"20/07/2012","US DOLLAR","84.1447","84.0517","84.2378"
"19/07/2012","US DOLLAR","84.1558","84.0656","84.2461"
"18/07/2012","US DOLLAR","84.1794","84.0853","84.2735"
"17/07/2012","US DOLLAR","84.1889","84.0944","84.2833"
"16/07/2012","US DOLLAR","84.1222","84.0250","84.2194"
"13/07/2012","US DOLLAR","84.0265","83.9324","84.1206"
"12/07/2012","US DOLLAR","83.9292","83.8333","84.0250"
"11/07/2012","US DOLLAR","83.9588","83.8588","84.0588"
"10/07/2012","US DOLLAR","83.9368","83.8353","84.0382"
"09/07/2012","US DOLLAR","84.0972","83.9917","84.2028"
"06/07/2012","US DOLLAR","84.5292","84.4278","84.6306"
"05/07/2012","US DOLLAR","84.0347","83.9417","84.1278"
"04/07/2012","US DOLLAR","84.0278","83.9306","84.1250"
"03/07/2012","US DOLLAR","84.1231","84.0356","84.2106"
"02/07/2012","US DOLLAR","84.1322","84.0378","84.2267"
"29/06/2012","US DOLLAR","84.2333","84.1389","84.3278"
"28/06/2012","US DOLLAR","84.1478","84.0611","84.2344"
"27/06/2012","US DOLLAR","84.1625","84.0639","84.2611"
"26/06/2012","US DOLLAR","84.2519","84.1533","84.3506"
"25/06/2012","US DOLLAR","83.9472","83.8444","84.0500"
"22/06/2012","US DOLLAR","84.0125","83.9083","84.1167"
"21/06/2012","US DOLLAR","83.6403","83.5417","83.7389"
"20/06/2012","US DOLLAR","84.1556","84.0500","84.2611"
"19/06/2012","US DOLLAR","84.5250","84.4139","84.6361"
"18/06/2012","US DOLLAR","84.8847","84.7833","84.9861"
"15/06/2012","US DOLLAR","85.1306","85.0250","85.2361"
"14/06/2012","US DOLLAR","85.2667","85.1694","85.3639"
"13/06/2012","US DOLLAR","85.4556","85.3444","85.5667"
"12/06/2012","US DOLLAR","85.2431","85.1361","85.3500"
"11/06/2012","US DOLLAR","84.8125","84.7056","84.9194"
"08/06/2012","US DOLLAR","84.6722","84.5694","84.7750"
"07/06/2012","US DOLLAR","85.5111","85.4139","85.6083"
"06/06/2012","US DOLLAR","85.6486","85.5389","85.7583"
"05/06/2012","US DOLLAR","85.9569","85.8500","86.0639"
"04/06/2012","US DOLLAR","86.1167","85.9806","86.2528"
"31/05/2012","US DOLLAR","86.8250","86.7250","86.9250"
"30/05/2012","US DOLLAR","85.9556","85.8611","86.0500"
"29/05/2012","US DOLLAR","85.5819","85.4833","85.6806"
"28/05/2012","US DOLLAR","85.3958","85.2972","85.4944"
"25/05/2012","US DOLLAR","85.3153","85.2250","85.4056"
"24/05/2012","US DOLLAR","85.2558","85.1572","85.3544"
"23/05/2012","US DOLLAR","85.1625","85.0611","85.2639"
"22/05/2012","US DOLLAR","84.5639","84.4639","84.6639"
"21/05/2012","US DOLLAR","84.9572","84.8561","85.0583"
"18/05/2012","US DOLLAR","85.1625","85.0611","85.2639"
"17/05/2012","US DOLLAR","84.5639","84.4639","84.6639"
"16/05/2012","US DOLLAR","84.9572","84.8561","85.0583"
"15/05/2012","US DOLLAR","83.9469","83.8472","84.0467"
"14/05/2012","US DOLLAR","83.6764","83.5833","83.7694"
"11/05/2012","US DOLLAR","83.6181","83.5167","83.7194"
"10/05/2012","US DOLLAR","83.3972","83.3083","83.4861"
"09/05/2012","US DOLLAR","83.2958","83.2139","83.3778"
"08/05/2012","US DOLLAR","83.2831","83.2067","83.3594"
"07/05/2012","US DOLLAR","83.2703","83.1911","83.3494"
"04/05/2012","US DOLLAR","83.2806","83.1972","83.3639"
"03/05/2012","US DOLLAR","83.4053","83.3122","83.4983"
"02/05/2012","US DOLLAR","83.2903","83.2000","83.3806"
"30/04/2012","US DOLLAR","83.2164","83.1344","83.2983"
"27/04/2012","US DOLLAR","83.2500","83.1611","83.3389"
"26/04/2012","US DOLLAR","83.2650","83.1844","83.3456"
"25/04/2012","US DOLLAR","83.2531","83.1711","83.3350"
"24/04/2012","US DOLLAR","83.2293","83.1403","83.3183"
"23/04/2012","US DOLLAR","83.2178","83.1289","83.3067"
"20/04/2012","US DOLLAR","83.1969","83.1011","83.2928"
"19/04/2012","US DOLLAR","83.1542","83.0583","83.2500"
"18/04/2012","US DOLLAR","83.1389","83.0389","83.2389"
"17/04/2012","US DOLLAR","83.1500","83.0583","83.2417"
"16/04/2012","US DOLLAR","83.1611","83.0667","83.2556"
"13/04/2012","US DOLLAR","83.3681","83.2722","83.4639"
"12/04/2012","US DOLLAR","83.2541","83.1718","83.3365"
"11/04/2012","US DOLLAR","83.1961","83.1044","83.2878"
"10/04/2012","US DOLLAR","83.1031","83.0100","83.1961"
"05/04/2012","US DOLLAR","83.0667","82.9722","83.1611"
"04/04/2012","US DOLLAR","83.1764","83.0806","83.2722"
"03/04/2012","US DOLLAR","83.0694","82.9694","83.1694"
"02/04/2012","US DOLLAR","83.1014","83.0000","83.2028"
"30/03/2012","US DOLLAR","83.0556","82.9639","83.1472"
"29/03/2012","US DOLLAR","83.0153","82.9139","83.1167"
"28/03/2012","US DOLLAR","83.0278","82.9083","83.1472"
"27/03/2012","US DOLLAR","83.1042","83.0111","83.1972"
"26/03/2012","US DOLLAR","83.0324","82.9294","83.1353"
"23/03/2012","US DOLLAR","83.1083","83.0000","83.2167"
"22/03/2012","US DOLLAR","82.8611","82.7556","82.9667"
"21/03/2012","US DOLLAR","82.8489","82.7433","82.9544"
"20/03/2012","US DOLLAR","82.6344","82.5372","82.7317"
"19/03/2012","US DOLLAR","82.9611","82.8528","83.0694"
"16/03/2012","US DOLLAR","82.9617","82.8283","83.0950"
"15/03/2012","US DOLLAR","82.3472","82.2472","82.4472"
"14/03/2012","US DOLLAR","82.2694","82.1667","82.3722"
"13/03/2012","US DOLLAR","82.2686","82.1672","82.3700"
"12/03/2012","US DOLLAR","82.7125","82.6111","82.8139"
"09/03/2012","US DOLLAR","82.7514","82.6556","82.8472"
"09/03/2012","US DOLLAR","84.1483","84.0539","84.2428"
"09/03/2012","US DOLLAR","84.1483","84.0539","84.2428"
"08/03/2012","US DOLLAR","82.8292","82.7222","82.9361"
"07/03/2012","US DOLLAR","82.8222","82.7111","82.9333"
"06/03/2012","US DOLLAR","83.3625","83.2611","83.4639"
"05/03/2012","US DOLLAR","83.2347","83.1306","83.3389"
"02/03/2012","US DOLLAR","83.2561","83.1561","83.3561"
"01/03/2012","US DOLLAR","83.2625","83.1611","83.3639"
"29/02/2012","US DOLLAR","82.9708","82.8667","83.0750"
"28/02/2012","US DOLLAR","82.7514","82.6417","82.8611"
"27/02/2012","US DOLLAR","82.6519","82.5450","82.7589"
"24/02/2012","US DOLLAR","82.6986","82.5917","82.8056"
"23/02/2012","US DOLLAR","82.7569","82.6278","82.8861"
"22/02/2012","US DOLLAR","83.2944","83.1889","83.4000"
"21/02/2012","US DOLLAR","83.2972","83.1972","83.3972"
"20/02/2012","US DOLLAR","82.9097","82.8028","83.0167"
"17/02/2012","US DOLLAR","83.0722","82.9611","83.1833"
"16/02/2012","US DOLLAR","83.1667","83.0583","83.2750"
"15/02/2012","US DOLLAR","82.9300","82.8217","83.0383"
"14/02/2012","US DOLLAR","82.9583","82.8472","83.0694"
"13/02/2012","US DOLLAR","82.8125","82.6944","82.9306"
"10/02/2012","US DOLLAR","83.9278","83.8028","84.0528"
"09/02/2012","US DOLLAR","82.7167","82.6000","82.8333"
"08/02/2012","US DOLLAR","83.1403","83.0222","83.2583"
"07/02/2012","US DOLLAR","83.4903","83.3750","83.6056"
"06/02/2012","US DOLLAR","83.8125","83.7028","83.9222"
"03/02/2012","US DOLLAR","83.8708","83.7667","83.9750"
"02/02/2012","US DOLLAR","83.5861","83.4639","83.7083"
"01/02/2012","US DOLLAR","83.8833","83.7667","84.0000"
"31/01/2012","US DOLLAR","84.5875","84.4611","84.7139"
"30/01/2012","US DOLLAR","84.9167","84.7806","85.0528"
"27/01/2012","US DOLLAR","85.0306","84.9000","85.1611"
"26/01/2012","US DOLLAR","85.3639","85.2306","85.4972"
"25/01/2012","US DOLLAR","85.8444","85.7111","85.9778"
"24/01/2012","US DOLLAR","86.1000","85.9639","86.2361"
"23/01/2012","US DOLLAR","86.0444","85.9056","86.1833"
"20/01/2012","US DOLLAR","85.6778","85.5583","85.7972"
"19/01/2012","US DOLLAR","86.2197","86.0961","86.3433"
"18/01/2012","US DOLLAR","86.3331","86.1928","86.4733"
"17/01/2012","US DOLLAR","86.9583","86.8139","87.1028"
"16/01/2012","US DOLLAR","87.4958","87.3583","87.6333"
"13/01/2012","US DOLLAR","87.5889","87.4794","87.6983"
"12/01/2012","US DOLLAR","87.4208","87.2833","87.5583"
"11/01/2012","US DOLLAR","87.3164","87.1761","87.4567"
"10/01/2012","US DOLLAR","87.1778","87.0556","87.3000"
"09/01/2012","US DOLLAR","86.9786","86.8100","87.1472"
"06/01/2012","US DOLLAR","87.0361","86.8500","87.2222"
"05/01/2012","US DOLLAR","88.4403","88.2778","88.6028"
"04/01/2012","US DOLLAR","85.5722","85.4611","85.6833"
"03/01/2012","US DOLLAR","85.0906","84.9639","85.2172"
"30/12/2011","US DOLLAR","85.0681","84.9278","85.2083"
"29/12/2011","US DOLLAR","84.6667","84.5278","84.8056"
"28/12/2011","US DOLLAR","83.7167","83.6083","83.8250"
"27/12/2011","US DOLLAR","83.6472","83.5250","83.7694"
"23/12/2011","US DOLLAR","83.6864","83.5750","83.7978"
"22/12/2011","US DOLLAR","83.5542","83.4417","83.6667"
"21/12/2011","US DOLLAR","83.5167","83.4083","83.6250"
"20/12/2011","US DOLLAR","83.8306","83.6861","83.9750"
"19/12/2011","US DOLLAR","83.6939","83.4994","83.8883"
"16/12/2011","US DOLLAR","84.5972","84.4194","84.7750"
"15/12/2011","US DOLLAR","87.2792","87.1500","87.4083"
"14/12/2011","US DOLLAR","88.9764","88.8250","89.1278"
"13/12/2011","US DOLLAR","89.5500","89.4361","89.6639"
"09/12/2011","US DOLLAR","89.4986","89.3833","89.6139"
"08/12/2011","US DOLLAR","89.6669","89.5439","89.7900"
"07/12/2011","US DOLLAR","89.6236","89.5111","89.7361"
"06/12/2011","US DOLLAR","89.5467","89.4339","89.6594"
"05/12/2011","US DOLLAR","89.8281","89.6906","89.9656"
"02/12/2011","US DOLLAR","89.7125","89.5722","89.8528"
"01/12/2011","US DOLLAR","89.5972","89.4667","89.7278"
"30/11/2011","US DOLLAR","89.7208","89.5889","89.8528"
"29/11/2011","US DOLLAR","90.1681","90.0250","90.3111"
"28/11/2011","US DOLLAR","90.5611","90.4250","90.6972"
"25/11/2011","US DOLLAR","90.2681","90.1500","90.3861"
"24/11/2011","US DOLLAR","90.3097","90.1806","90.4389"
"23/11/2011","US DOLLAR","90.0611","89.9306","90.1917"
"22/11/2011","US DOLLAR","90.6722","90.5306","90.8139"
"21/11/2011","US DOLLAR","91.0417","90.8639","91.2194"
"18/11/2011","US DOLLAR","92.5433","92.4228","92.6639"
"17/11/2011","US DOLLAR","93.6806","93.5472","93.8139"
"16/11/2011","US DOLLAR","94.1458","93.9417","94.3500"
"15/11/2011","US DOLLAR","93.7208","93.5667","93.8750"
"14/11/2011","US DOLLAR","93.2164","93.0722","93.3606"
"11/11/2011","US DOLLAR","94.7989","94.6367","94.9611"
"10/11/2011","US DOLLAR","95.6903","95.5278","95.8528"
"09/11/2011","US DOLLAR","96.2694","96.0861","96.4528"
"08/11/2011","US DOLLAR","96.9706","96.7928","97.1483"
"07/11/2011","US DOLLAR","97.3819","97.1889","97.5750"
"04/11/2011","US DOLLAR","96.9750","96.7500","97.2000"
"03/11/2011","US DOLLAR","96.8097","96.5639","97.0556"
"02/11/2011","US DOLLAR","96.5222","96.2944","96.7500"
"01/11/2011","US DOLLAR","99.3347","99.1167","99.5528"
"31/10/2011","US DOLLAR","99.7783","99.4672","100.0890"
"28/10/2011","US DOLLAR","99.0319","98.6972","99.3667"
"27/10/2011","US DOLLAR","100.6320","100.3690","100.8940"
"26/10/2011","US DOLLAR","101.4430","101.0720","101.8140"
"25/10/2011","US DOLLAR","100.5960","100.3000","100.8920"
"24/10/2011","US DOLLAR","100.1170","99.9000","100.3330"
"21/10/2011","US DOLLAR","99.7014","99.5028","99.9000"
"19/10/2011","US DOLLAR","99.5181","99.3722","99.6639"
"18/10/2011","US DOLLAR","99.1861","99.0306","99.3417"
"17/10/2011","US DOLLAR","100.5120","100.3220","100.7030"
"14/10/2011","US DOLLAR","101.4260","101.1140","101.7390"
"13/10/2011","US DOLLAR","104.0100","103.8060","104.2140"
"12/10/2011","US DOLLAR","105.9610","105.7110","106.2110"
"11/10/2011","US DOLLAR","103.9080","103.6920","104.1250"
"10/10/2011","US DOLLAR","102.8110","102.5720","103.0500"
"07/10/2011","US DOLLAR","101.9470","101.7860","102.1080"
"06/10/2011","US DOLLAR","100.9490","100.7500","101.1470"
"05/10/2011","US DOLLAR","101.7150","101.3780","102.0530"
"04/10/2011","US DOLLAR","101.6740","101.4720","101.8750"
"03/10/2011","US DOLLAR","100.4790","100.2920","100.6670"
"30/09/2011","US DOLLAR","99.8319","99.6861","99.9778"
"29/09/2011","US DOLLAR","101.2320","101.0030","101.4610"
"28/09/2011","US DOLLAR","102.0110","101.8140","102.2080"
"27/09/2011","US DOLLAR","101.9490","101.8000","102.0970"
"26/09/2011","US DOLLAR","99.0556","98.8833","99.2278"
"23/09/2011","US DOLLAR","98.8944","98.6972","99.0917"
"22/09/2011","US DOLLAR","97.5806","97.3389","97.8222"
"21/09/2011","US DOLLAR","96.0278","95.9111","96.1444"
"20/09/2011","US DOLLAR","95.8361","95.7083","95.9639"
"19/09/2011","US DOLLAR","95.1928","95.0567","95.3289"
"16/09/2011","US DOLLAR","94.8056","94.6667","94.9444"
"15/09/2011","US DOLLAR","94.9708","94.8056","95.1361"
"14/09/2011","US DOLLAR","94.7819","94.6528","94.9111"
"13/09/2011","US DOLLAR","95.4306","95.3278","95.5333"
"12/09/2011","US DOLLAR","94.1111","93.9778","94.2444"
"09/09/2011","US DOLLAR","93.7083","93.5583","93.8583"
"08/09/2011","US DOLLAR","93.9903","93.8361","94.1444"
"07/09/2011","US DOLLAR","93.4597","93.2389","93.6806"
"06/09/2011","US DOLLAR","94.7722","94.6722","94.8722"
"05/09/2011","US DOLLAR","94.4278","94.3306","94.5250"
"02/09/2011","US DOLLAR","94.1097","94.0194","94.2000"
"01/09/2011","US DOLLAR","93.6806","93.5778","93.7833"
"30/08/2011","US DOLLAR","93.6222","93.5167","93.7278"
"29/08/2011","US DOLLAR","92.8489","92.7528","92.9450"
"26/08/2011","US DOLLAR","92.8931","92.7944","92.9917"
"25/08/2011","US DOLLAR","92.4042","92.2972","92.5111"
"24/08/2011","US DOLLAR","92.7306","92.6278","92.8333"
"23/08/2011","US DOLLAR","92.8056","92.7083","92.9028"
"22/08/2011","US DOLLAR","93.0097","92.9111","93.1083"
"19/08/2011","US DOLLAR","92.9028","92.7889","93.0167"
"18/08/2011","US DOLLAR","93.1361","93.0306","93.2417"
"17/08/2011","US DOLLAR","93.1431","93.0333","93.2528"
"16/08/2011","US DOLLAR","92.8500","92.7367","92.9633"
"15/08/2011","US DOLLAR","92.7183","92.6061","92.8306"
"12/08/2011","US DOLLAR","93.2328","93.0956","93.3700"
"11/08/2011","US DOLLAR","93.9131","93.7428","94.0833"
"10/08/2011","US DOLLAR","94.5167","94.4028","94.6306"
"09/08/2011","US DOLLAR","93.7375","93.6278","93.8472"
"08/08/2011","US DOLLAR","92.7667","92.6611","92.8722"
"05/08/2011","US DOLLAR","92.3528","92.2500","92.4556"
"04/08/2011","US DOLLAR","91.9361","91.8389","92.0333"
"03/08/2011","US DOLLAR","91.5847","91.4861","91.6833"
"02/08/2011","US DOLLAR","91.2111","91.1111","91.3111"
"01/08/2011","US DOLLAR","90.9750","90.8750","91.0750"
"29/07/2011","US DOLLAR","91.1000","90.9972","91.2028"
"28/07/2011","US DOLLAR","90.8444","90.7333","90.9556"
"27/07/2011","US DOLLAR","90.5111","90.4250","90.5972"
"26/07/2011","US DOLLAR","90.3750","90.2806","90.4694"
"25/07/2011","US DOLLAR","90.2878","90.1939","90.3817"
"22/07/2011","US DOLLAR","89.9611","89.8639","90.0583"
"21/07/2011","US DOLLAR","90.0583","89.9611","90.1556"
"20/07/2011","US DOLLAR","90.1681","90.0722","90.2639"
"19/07/2011","US DOLLAR","90.1861","90.0889","90.2833"
"18/07/2011","US DOLLAR","89.6847","89.5778","89.7917"
"15/07/2011","US DOLLAR","89.5833","89.4694","89.6972"
"14/07/2011","US DOLLAR","89.4750","89.3611","89.5889"
"13/07/2011","US DOLLAR","89.6708","89.5333","89.8083"
"12/07/2011","US DOLLAR","90.4417","90.3250","90.5583"
"11/07/2011","US DOLLAR","90.2417","90.1361","90.3472"
"08/07/2011","US DOLLAR","89.9389","89.8333","90.0444"
"07/07/2011","US DOLLAR","89.8583","89.7389","89.9778"
"06/07/2011","US DOLLAR","88.9694","88.8500","89.0889"
"05/07/2011","US DOLLAR","88.4514","88.3444","88.5583"
"04/07/2011","US DOLLAR","88.6856","88.5506","88.8206"
"01/07/2011","US DOLLAR","89.3597","89.2667","89.4528"
"30/06/2011","US DOLLAR","89.8639","89.7194","90.0083"
"29/06/2011","US DOLLAR","90.0236","89.8583","90.1889"
"28/06/2011","US DOLLAR","90.8278","90.6889","90.9667"
"27/06/2011","US DOLLAR","90.4625","90.2611","90.6639"
"24/06/2011","US DOLLAR","90.4486","90.2083","90.6889"
"23/06/2011","US DOLLAR","90.5597","90.3417","90.7778"
"22/06/2011","US DOLLAR","91.6556","91.4417","91.8694"
"21/06/2011","US DOLLAR","90.7333","90.5889","90.8778"
"20/06/2011","US DOLLAR","89.8000","89.6889","89.9111"
"17/06/2011","US DOLLAR","90.0444","89.9278","90.1611"
"16/06/2011","US DOLLAR","88.9764","88.6528","89.3000"
"15/06/2011","US DOLLAR","89.2361","89.1722","89.3000"
"14/06/2011","US DOLLAR","89.3708","89.2861","89.4556"
"13/06/2011","US DOLLAR","88.0931","88.0056","88.1806"
"10/06/2011","US DOLLAR","87.6625","87.5778","87.7472"
"09/06/2011","US DOLLAR","87.5569","87.4722","87.6417"
"08/06/2011","US DOLLAR","87.7219","87.6372","87.8067"
"07/06/2011","US DOLLAR","87.0422","86.9722","87.1122"
"06/06/2011","US DOLLAR","86.8292","86.7500","86.9083"
"03/06/2011","US DOLLAR","86.7514","86.6583","86.8444"
"02/06/2011","US DOLLAR","86.3750","86.2889","86.4611"
"31/05/2011","US DOLLAR","85.7044","85.6322","85.7767"
"30/05/2011","US DOLLAR","85.5161","85.4439","85.5883"
"27/05/2011","US DOLLAR","85.4417","85.3611","85.5222"
"26/05/2011","US DOLLAR","86.0111","85.9056","86.1167"
"25/05/2011","US DOLLAR","86.4208","86.3389","86.5028"
"24/05/2011","US DOLLAR","86.1472","86.0528","86.2417"
"23/05/2011","US DOLLAR","86.1528","86.0667","86.2389"
"20/05/2011","US DOLLAR","86.0261","85.9122","86.1400"
"19/05/2011","US DOLLAR","87.0486","86.9667","87.1306"
"18/05/2011","US DOLLAR","86.5611","86.4750","86.6472"
"17/05/2011","US DOLLAR","86.2514","86.1583","86.3444"
"16/05/2011","US DOLLAR","85.9333","85.8583","86.0083"
"13/05/2011","US DOLLAR","86.1139","86.0250","86.2028"
"12/05/2011","US DOLLAR","85.9244","85.8411","86.0078"
"11/05/2011","US DOLLAR","85.2222","85.1389","85.3056"
"10/05/2011","US DOLLAR","84.7056","84.5944","84.8167"
"09/05/2011","US DOLLAR","84.2208","84.1333","84.3083"
"06/05/2011","US DOLLAR","84.0500","83.9500","84.1500"
"05/05/2011","US DOLLAR","83.6556","83.5806","83.7306"
"04/05/2011","US DOLLAR","83.5278","83.4194","83.6361"
"03/05/2011","US DOLLAR","83.4583","83.3333","83.5833"
"29/04/2011","US DOLLAR","83.4194","83.3000","83.5389"
"28/04/2011","US DOLLAR","83.6250","83.5500","83.7000"
"27/04/2011","US DOLLAR","83.5708","83.4806","83.6611"
"26/04/2011","US DOLLAR","83.9278","83.8583","83.9972"
"21/04/2011","US DOLLAR","83.9828","83.8961","84.0694"
"20/04/2011","US DOLLAR","83.9181","83.8194","84.0167"
"19/04/2011","US DOLLAR","83.8417","83.7667","83.9167"
"18/04/2011","US DOLLAR","84.0056","83.9194","84.0917"
